종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"0091M0","HANARO 27-06 회사채(AA-이상)액티브","10065","5","0.05","10057.17","10065","10065","10065","17","171105","103870800000","0","10320000","KIS 회사채(AA-이상)2706만기형지수(총수익)","108.34","0.00","0.00"
"448490","HANARO 32-10 국고채액티브","54582","-303","-0.55","54558.66","54570","54582","54570","2","109152","18557880000","0","340000","KAP 32-10 국고채 10년 총수익지수","109.95","0.00","0.00"
"454320","HANARO CAPEX설비투자iSelect","45180","430","0.96","45155.37","44000","45845","43900","25505","1146402595","119727000000","0","2650000","iSelect CAPEX 설비투자 지수(시장가격)","6491.08","51.10","0.79"
"395290","HANARO Fn K-POP&미디어","8235","-195","-2.31","8199.42","8320","8360","8145","93015","766735699","65880000000","0","8000000","FnGuide K-POP & 미디어 지수","781.59","-18.93","-2.36"
"395280","HANARO Fn K-게임","3835","-260","-6.35","3831.52","3885","3897","3805","52950","203577054","10738000000","0","2800000","FnGuide K-게임 지수","741.87","-53.25","-6.70"
"368190","HANARO Fn K-뉴딜디지털플러스","8365","-195","-2.28","8364.97","8405","8440","8365","500","4184035","32623500000","0","3900000","FnGuide K-뉴딜 디지털 플러스 지수","2013.01","-57.69","-2.79"
"402460","HANARO Fn K-메타버스MZ","10120","-200","-1.94","10083.04","9975","10135","9975","24","242230","6578000000","0","650000","FnGuide K-메타버스 MZ 지수(시장가격)","1616.37","-31.55","-1.91"
"395270","HANARO Fn K-반도체","35915","-485","-1.33","35885.40","35185","36545","35005","7633749","274970996158","1648498500000","0","45900000","FnGuide K-반도체 지수","10748.98","-181.21","-1.66"
"438900","HANARO Fn K-푸드","11375","-245","-2.11","11412.68","11475","11500","11355","17641","201255291","16493750000","0","1450000","FnGuide K-푸드 지수 (시장가격)","875.58","-17.11","-1.92"
"367740","HANARO Fn5G산업","30900","-155","-0.50","30879.52","30300","31315","30300","4310","132553986","16995000000","0","550000","FnGuide 5G 산업 지수","5235.25","-35.97","-0.68"
"407300","HANARO Fn골프테마","11335","-95","-0.83","11212.61","11335","11335","11335","44","498740","6234250000","0","550000","FnGuide 골프 테마 지수","1177.37","-30.08","-2.49"
"381560","HANARO Fn전기&수소차","13710","-90","-0.65","13657.71","13395","13850","13360","25471","348406729","15081000000","0","1100000","FnGuide 전기&수소차 지수 (시장가격)","3098.71","-24.62","-0.79"
"441540","HANARO Fn조선해운","31885","-775","-2.37","31920.89","32300","32400","31845","42736","1370209997","102032000000","0","3200000","FnGuide 조선해운지수","5210.69","-128.66","-2.41"
"381570","HANARO Fn친환경에너지","11620","-15","-0.13","11618.26","11555","11705","11480","19888","230417701","8715000000","0","750000","FnGuide 친환경에너지 지수 (시장가격)","2245.56","-4.86","-0.22"
"479850","HANARO K-뷰티","15635","-35","-0.22","15575.07","15320","15680","15320","39942","619526904","44559750000","0","2850000","FnGuide K-뷰티 지수","611.72","-1.86","-0.30"
"453060","HANARO KOFR금리액티브(합성)","110095","15","0.01","110095.11","110095","110095","110095","285","31377075","12110450000","0","110000","KOFR 지수","1183.18","0.08","0.01"
"304760","HANARO KRX300","38700","-1475","-3.67","38916.26","38765","39495","38685","1359","53636794","15480000000","0","400000","KRX 300","3857.92","-113.29","-2.85"
"322410","HANARO K고배당","22700","-345","-1.50","22769.91","22705","22975","22620","31555","718333619","44265000000","0","1950000","FnGuide 고배당 알파 지수","3389.43","-44.98","-1.31"
"0155N0","HANARO K휴머노이드테마TOP10","9480","-240","-2.47","9505.66","9495","9665","9450","298742","2854472762","28440000000","0","3000000","iSelect K휴머노이드테마TOP10 지수","8932.93","-226.58","-2.47"
"332940","HANARO MSCI Korea TR","37795","-1485","-3.78","37979.69","37985","38605","37765","1628","61791155","90708000000","0","2400000","MSCI Korea TR Index","3850.65","-114.39","-2.88"
"322400","HANARO e커머스","11825","-340","-2.79","11890.85","11975","11980","11825","3759","44643650","46708750000","0","3950000","FnGuide E커머스 지수","2026.79","-51.52","-2.48"
"473640","HANARO 글로벌금채굴기업","34615","-1690","-4.66","34969.49","34825","35015","34490","146173","5079347391","110768000000","0","3200000","NYSE Arca Gold Miners Index (Price Return)","2565.81","0.00","0.00"
"354350","HANARO 글로벌럭셔리S&P(합성)","20090","-25","-0.12","20473.95","20115","20115","19700","1398","28035585","15469300000","0","770000","S&P Global Luxury Index","4176.56","0.00","0.00"
"461340","HANARO 글로벌생성형AI액티브","31800","550","1.76","32002.24","30955","32120","30955","16538","525112912","38160000000","0","1200000","Solactive United States Technology 100 Index(Price Return)","15157.50","0.00","0.00"
"424460","HANARO 글로벌워터MSCI(합성)","16100","-10","-0.06","16051.68","16110","16110","15950","1020","16387560","3220000000","0","200000","MSCI ACWI IMI Water ESG Filtered (Price Return)","2423.48","0.00","0.00"
"401590","HANARO 글로벌탄소배출권선물ICE(합성)","9225","-15","-0.16","9282.91","9500","9500","9220","10137","94025735","4704750000","0","510000","ICE Global Carbon Futures Index(Excess Return)","513.62","0.00","0.00"
"0040S0","HANARO 글로벌피지컬AI액티브","18930","0","0.00","19026.24","18930","18990","18775","23179","438459080","36913500000","0","1950000","Solactive Physical AI Index","14324.95","0.00","0.00"
"314700","HANARO 농업융복합산업","11550","-145","-1.24","11578.61","11515","11645","11460","2041","23613065","6352500000","0","550000","FnGuide 농업융복합산업 지수(시장가격)","1426.15","-23.73","-1.64"
"486830","HANARO 머니마켓액티브","52545","25","0.05","52544.25","52510","52545","52510","1475","77499425","50443200000","0","960000","KIS-NH Amundi MMF지수","118.37","0.00","0.00"
"432840","HANARO 미국S&P500","18535","-140","-0.75","18557.96","18570","18580","18470","1649","30596605","14828000000","0","800000","S&P 500","6624.70","0.00","0.00"
"498050","HANARO 바이오코리아액티브","16490","-355","-2.11","16518.75","16545","16575","16360","11731","193547566","18139000000","0","1100000","iSelect K-바이오헬스케어","1511.73","-29.85","-1.94"
"476260","HANARO 반도체핵심공정주도주","13220","-5","-0.04","13265.86","12735","13380","12730","179051","2355275897","31728000000","0","2400000","FnGuide 반도체 핵심공정 지수","1828.94","11.38","0.63"
"434730","HANARO 원자력iSelect","71130","-270","-0.38","71130.47","70065","72335","69870","587297","41864943714","857116500000","0","12050000","iSelect 원자력지수 (시장가격)","6635.88","-35.22","-0.53"
"0082F0","HANARO 유럽방산","11930","180","1.53","11905.39","11930","11930","11855","3161","37666440","10140500000","0","850000","Stoxx 유럽 방산 지수","579.44","0.00","0.00"
"491820","HANARO 전력설비투자","41020","480","1.18","40958.77","39775","41807","39645","153405","6298224655","123060000000","0","3000000","iSelect 전력설비투자 지수","10673.40","78.47","0.74"
"461500","HANARO 종합채권(AA-이상)액티브","107795","-445","-0.41","108077.92","107830","107880","107785","128","13800500","83648920000","0","776000","KAP 종합채권 총수익지수(AA-이상)","117.87","0.00","0.00"
"0111J0","HANARO 증권고배당TOP3플러스","17765","-655","-3.56","17732.60","17790","17950","17640","347305","6164697864","98595750000","0","5550000","FnGuide 증권 고배당 TOP3 플러스 지수","6654.39","-250.21","-3.62"
"495750","HANARO 코리아밸류업","25640","-860","-3.25","25728.17","25550","26140","25550","500","12891705","55126000000","0","2150000","코리아 밸류업 지수","2613.41","-75.26","-2.80"
"304770","HANARO 코스닥150","19745","-450","-2.23","19851.27","19700","19975","19650","17439","345418988","31592000000","0","1600000","코스닥 150","1991.55","-40.31","-1.98"
"306530","HANARO 코스닥150선물레버리지","17105","-775","-4.33","17065.60","16995","17480","16995","7057","121126002","6157800000","0","360000","F-코스닥150 지수","2294.55","-58.39","-2.48"
"375760","HANARO 탄소효율그린뉴딜","20240","-585","-2.81","20179.02","20170","20480","20060","2532","51191780","18216000000","0","900000","KRX/S&P 탄소효율 그린뉴딜지수","3421.45","-98.88","-2.81"
"491700","HK 200","87520","-2470","-2.74","87679.45","88210","89140","87520","243","21366410","74392000000","0","850000","코스피 200","862.47","-26.10","-2.94"
"0000Y0","HK 26-12 회사채(AA-이상)액티브","100640","5","0.00","100659.07","100640","100640","100640","3","301920","121774400000","0","1210000","KAP 26-12 크레딧 채권 총수익지수(AA-이상)","108.86","0.00","0.00"
"215620","HK S&P코리아로우볼","17870","-180","-1.00","17869.85","17905","17905","17870","13","232375","11258100000","0","630000","S&P Korea 저변동성 지수","13424.00","-171.49","-1.26"
"0113P0","HK 머니마켓액티브","101065","20","0.02","101068.30","101065","101065","101065","20","2021300","52351670000","0","518000","KAP 머니마켓 지수(총수익)","115.68","0.00","0.00"
"391670","HK 베스트일레븐액티브","21535","-600","-2.71","21646.64","21800","22005","21535","1608","34857780","20458250000","0","950000","코스피 200","862.47","-26.10","-2.94"
"472920","HK 종합채권(AA-이상)액티브","101085","0","0.00","100862.48","101085","101085","101085","1","101085","209245950000","0","2070000","KAP 종합채권 AA- 이상 지수(총수익)","117.70","0.00","0.00"
"472840","ITF 200","86610","-2460","-2.76","86516.25","86650","87885","86065","1723","149284710","25983000000","0","300000","코스피 200","862.47","-26.10","-2.94"
"0005G0","ITF K-AI반도체코어테크","31920","-65","-0.20","31789.79","31020","32265","31000","30513","966595187","65436000000","0","2050000","FnGuide K-AI반도체 코어테크 지수","6651.65","-60.33","-0.90"
"0135Y0","ITF 중기종합채권(AA-이상)액티브","100060","-160","-0.16","100088.72","100085","100090","100060","4396","439942195","107864680000","0","1078000","KIS 중기종합채권 (1~5Y, AA-이상, 총수익)","112.33","0.00","0.00"
"483570","KCGI 미국S&P500 TOP10","14665","-160","-1.08","14683.64","14715","14715","14620","4137","60673665","23464000000","0","1600000","S&P500 Top10 25% Capped Index(PR)","7801.20","0.00","0.00"
"069660","KIWOOM 200","86610","-2550","-2.86","86759.26","86195","88270","86125","904992","78599097790","601939500000","0","6950000","코스피 200","862.47","-26.10","-2.94"
"294400","KIWOOM 200TR","113200","-3440","-2.95","113268.91","112455","115310","112455","146821","16674256049","1641400000000","0","14500000","코스피 200 TR","1138.36","-33.75","-2.88"
"253250","KIWOOM 200선물레버리지","80795","-5320","-6.18","80781.12","80805","83700","79985","5655","458394020","39589550000","0","490000","코스피 200 선물지수","4241.83","-133.11","-3.04"
"253240","KIWOOM 200선물인버스","2035","39","1.95","2066.90","2115","2115","2020","43752","90388315","2075700000","0","1020000","코스피 200 선물지수","4241.83","-133.11","-3.04"
"253230","KIWOOM 200선물인버스2X","242","6","2.54","247.88","253","253","239","810054","200593400","3025000000","0","12500000","코스피 200 선물지수","4241.83","-133.11","-3.04"
"464240","KIWOOM 26-09회사채(AA-이상)액티브","52200","25","0.05","52215.77","52190","52235","52190","216","11277815","199926000000","0","3830000","KIS 2609 만기형 크레딧 종합채권 지수(AA-이상)(총수익지수)","116.79","0.00","0.00"
"458210","KIWOOM CD금리액티브(합성)","109195","10","0.01","109170.31","109200","109205","109195","1766","192845885","126666200000","0","1160000","FnGuide CD91일 금리투자 지수(총수익)","1454.80","0.00","0.00"
"460280","KIWOOM Fn유전자혁신기술","13975","-335","-2.34","13976.49","14135","14135","13890","9015","125695995","2096250000","0","150000","FnGuide 유전자혁신기술 지수(시장가격)","1212.19","-38.61","-3.09"
"488200","KIWOOM K-2차전지북미공급망","13320","-185","-1.37","13288.93","13220","13565","13220","6716","90077260","7992000000","0","600000","Solactive K-Battery North America Supply Chain 지수","3309.22","-56.22","-1.67"
"488210","KIWOOM K-반도체북미공급망","21835","50","0.23","21755.13","20970","21950","20970","4387","94655598","4367000000","0","200000","Solactive K-Semiconductor North America Supply Chain 지수","4286.70","9.06","0.21"
"469790","KIWOOM K-테크TOP10","29145","-945","-3.14","29161.98","29105","29665","28940","3478","101466708","20401500000","0","700000","Solactive K-TechTOP10 Index(PR)","5796.17","-156.53","-2.63"
"100910","KIWOOM KRX100","13570","-505","-3.59","13663.11","13720","13905","13550","12225","167143171","28497000000","0","2100000","KRX 100","13593.01","-418.84","-2.99"
"435530","KIWOOM TDF2030액티브","15155","-95","-0.62","15147.67","15250","15250","15150","2097","31773795","7577500000","0","500000","Dow Jones Target 2030 Index (Total Return)","565.11","0.00","0.00"
"435540","KIWOOM TDF2040액티브","16740","-130","-0.77","16756.57","16930","16930","16740","1847","30960875","8370000000","0","500000","Dow Jones Target 2040 Index (Total Return)","742.26","0.00","0.00"
"435550","KIWOOM TDF2050액티브","17157","-118","-0.68","17158.36","17310","17310","17110","6961","119409962","9436350000","0","550000","Dow Jones Target 2050 Index (Total Return)","869.68","0.00","0.00"
"104530","KIWOOM 고배당","19725","-370","-1.84","19730.08","19755","19875","19635","16457","325078767","49312500000","0","2500000","MKF 웰스 고배당20","19821.82","-363.68","-1.80"
"148070","KIWOOM 국고채10년","107635","-825","-0.76","107756.26","107670","107785","107560","39266","4227252657","491353775000","0","4565000","KIS 10년 국고채 지수 (총수익)","16094.99","-100.33","-0.62"
"167860","KIWOOM 국고채10년레버리지","98955","-1255","-1.25","99061.56","99142","99142","98840","133","13156051","28696950000","0","290000","KIS 10년 국고채 지수 (총수익)","16094.99","-100.33","-0.62"
"471460","KIWOOM 국고채30년액티브","54400","-795","-1.44","54318.12","54260","54525","54260","2077","113023652","28288000000","0","520000","KIS-키움 국고채30년 지수(총수익지수)","8921.41","-105.84","-1.17"
"114470","KIWOOM 국고채3년","108550","-260","-0.24","108618.67","108540","108615","108530","4572","496254455","60788000000","0","560000","KTB INDEX(시장가격)","10236.89","-18.00","-0.18"
